  Sent.                        Matched  Bracket   Cross        Correct Tag
 ID  Len.  Stat. Recal  Prec.  Bracket gold test Bracket Words  Tags Accracy
 260   11    0   62.50  50.00     5      8   10      4     11    11   100.00
 261   11    0   50.00  30.00     3      6   10      4     11    11   100.00
 262   11    0   71.43  50.00     5      7   10      2     11    11   100.00
 263   27    0   40.00  30.77     8     20   26     14     27    27   100.00
 264   13    0  100.00  83.33    10     10   12      0     13    13   100.00
 265   20    0   80.00  42.11     8     10   19      2     20    20   100.00
 266   23    0   60.00  40.91     9     15   22      8     23    23   100.00
 267   48    0   53.33  34.04    16     30   47     14     48    48   100.00
 268   13    0   75.00  50.00     6      8   12      4     13    13   100.00
 269   34    0   61.54  48.48    16     26   33     14     34    34   100.00
 270   45    0   42.42  31.82    14     33   44     22     45    45   100.00
 271   19    0   66.67  55.56    10     15   18      5     19    19   100.00
 272   31    0   40.91  30.00     9     22   30     17     31    31   100.00
 273    7    0  100.00  66.67     4      4    6      0      7     7   100.00
 274   32    0   42.86  29.03     9     21   31     15     32    32   100.00
 275   26    0   50.00  36.00     9     18   25     11     26    26   100.00
 276   27    0   52.38  42.31    11     21   26     11     27    27   100.00
 277   17    0   58.33  43.75     7     12   16      8     17    17   100.00
 278   28    0   31.82  25.93     7     22   27     16     28    28   100.00
 279   16    0   75.00  60.00     9     12   15      3     16    16   100.00
 280   18    0   26.67  23.53     4     15   17     12     18    18   100.00
 281   11    0   28.57  20.00     2      7   10      7     11    11   100.00
 282   34    0   70.37  57.58    19     27   33     10     34    34   100.00
 283   27    0   76.47  50.00    13     17   26      6     27    27   100.00
 284   22    0   50.00  38.10     8     16   21      9     22    22   100.00
 285   20    0   40.00  31.58     6     15   19     10     20    20   100.00
 286   11    0   87.50  70.00     7      8   10      1     11    11   100.00
 287   20    0   30.77  21.05     4     13   19     13     20    20   100.00
 288   16    0   58.33  46.67     7     12   15      5     16    16   100.00
 289    9    0  100.00  87.50     7      7    8      0      9     9   100.00
 290   20    0   50.00  42.11     8     16   19      9     20    20   100.00
 291   35    0   42.86  26.47     9     21   34     17     35    35   100.00
 292   40    0   26.67  20.51     8     30   39     26     40    40   100.00
 293   24    0   66.67  52.17    12     18   23      8     24    24   100.00
 294   14    0   55.56  38.46     5      9   13      4     14    14   100.00
 295   27    0   37.50  23.08     6     16   26     12     27    27   100.00
 296   28    0   36.36  29.63     8     22   27     16     28    28   100.00
 297   19    0   53.33  44.44     8     15   18      8     19    19   100.00
